timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348956896,-0.268,-0.035,-0.234,0.872,0.017,1.973,0.921,good
1783348956957,-0.268,-0.035,-0.234,0.872,0.017,1.973,0.921,good
1783348957033,-0.268,-0.035,-0.234,0.872,0.017,1.975,0.921,good
1783348957112,-0.268,-0.035,-0.234,0.872,0.018,1.976,0.921,good
1783348957174,-0.268,-0.035,-0.234,0.872,0.018,1.978,0.921,good
1783348957252,-0.268,-0.035,-0.234,0.871,0.018,1.976,0.921,good
1783348957329,-0.268,-0.035,-0.234,0.871,0.016,1.972,0.92,good
1783348957391,-0.268,-0.035,-0.234,0.871,0.014,1.969,0.92,good
1783348957468,-0.268,-0.035,-0.234,0.87,0.014,1.969,0.92,good
1783348957530,-0.268,-0.035,-0.234,0.87,0.014,1.966,0.919,good
1783348957606,-0.268,-0.035,-0.234,0.87,0.015,1.966,0.92,good
1783348957685,-0.268,-0.035,-0.234,0.87,0.01,1.968,0.919,good
1783348957764,-0.268,-0.035,-0.234,0.87,0.011,1.965,0.918,good
1783348957826,-0.268,-0.035,-0.234,0.869,0.011,1.963,0.918,good
