timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348978874,-0.268,-0.035,-0.234,0.283,0.024,1.789,0.566,slouch
1783348978936,-0.268,-0.035,-0.234,0.284,0.024,1.78,0.566,slouch
1783348979014,-0.268,-0.035,-0.234,0.285,0.025,1.782,0.568,slouch
1783348979075,-0.268,-0.035,-0.234,0.286,0.024,1.785,0.569,slouch
1783348979138,-0.268,-0.035,-0.234,0.287,0.023,1.786,0.57,slouch
1783348979217,-0.268,-0.035,-0.234,0.291,0.024,1.78,0.572,slouch
1783348979279,-0.268,-0.035,-0.234,0.291,0.024,1.78,0.572,slouch
1783348979340,-0.268,-0.035,-0.234,0.293,0.024,1.777,0.575,slouch
1783348979418,-0.268,-0.035,-0.234,0.298,0.024,1.773,0.576,slouch
1783348979494,-0.268,-0.035,-0.234,0.299,0.025,1.772,0.576,slouch
1783348979557,-0.268,-0.035,-0.234,0.303,0.026,1.772,0.578,slouch
1783348979636,-0.268,-0.035,-0.234,0.306,0.027,1.771,0.579,slouch
1783348979700,-0.268,-0.035,-0.234,0.309,0.029,1.78,0.582,slouch
1783348979760,-0.268,-0.035,-0.234,0.307,0.029,1.78,0.581,slouch
1783348979822,-0.268,-0.035,-0.234,0.307,0.029,1.78,0.581,slouch
1783348979900,-0.268,-0.035,-0.234,0.312,0.029,1.779,0.583,slouch
1783348979978,-0.268,-0.035,-0.234,0.311,0.029,1.778,0.583,slouch
1783348980055,-0.268,-0.035,-0.234,0.31,0.029,1.778,0.583,slouch
1783348980134,-0.268,-0.035,-0.234,0.31,0.027,1.774,0.583,slouch
1783348980211,-0.268,-0.035,-0.234,0.307,0.02,1.778,0.582,slouch
1783348980290,-0.268,-0.035,-0.234,0.303,0.016,1.781,0.58,slouch
1783348980369,-0.268,-0.035,-0.234,0.299,0.027,1.777,0.575,slouch
1783348980445,-0.268,-0.035,-0.234,0.296,0.033,1.776,0.572,slouch
1783348980522,-0.268,-0.035,-0.234,0.295,0.037,1.777,0.571,slouch
1783348980600,-0.268,-0.035,-0.234,0.296,0.038,1.776,0.571,slouch
1783348980662,-0.268,-0.035,-0.234,0.296,0.039,1.774,0.571,slouch
1783348980740,-0.268,-0.035,-0.234,0.296,0.04,1.772,0.571,slouch
1783348980817,-0.268,-0.035,-0.234,0.297,0.036,1.769,0.571,slouch
1783348980881,-0.268,-0.035,-0.234,0.297,0.038,1.769,0.572,slouch
1783348980958,-0.268,-0.035,-0.234,0.298,0.039,1.769,0.572,slouch
1783348981037,-0.268,-0.035,-0.234,0.297,0.04,1.77,0.572,slouch
1783348981100,-0.268,-0.035,-0.234,0.296,0.042,1.771,0.572,slouch
1783348981177,-0.268,-0.035,-0.234,0.295,0.043,1.767,0.573,slouch
1783348981254,-0.268,-0.035,-0.234,0.295,0.042,1.765,0.573,slouch
1783348981316,-0.268,-0.035,-0.234,0.295,0.042,1.764,0.573,slouch
1783348981393,-0.268,-0.035,-0.234,0.293,0.042,1.764,0.573,slouch
